code,description_short,description_long,is_billable,status,valid_from,mdc,drg_type,weight,gmlos,amlos
312,SYNCOPE AND COLLAPSE,SYNCOPE AND COLLAPSE,True,active,2025-10-01T00:00:00Z,05,MED,0.8716,2.4,3.1
313,CHEST PAIN,CHEST PAIN,True,active,2025-10-01T00:00:00Z,05,MED,0.7200,1.7,2.1
314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,True,active,2025-10-01T00:00:00Z,05,MED,2.0852,4.8,6.7
315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,True,active,2025-10-01T00:00:00Z,05,MED,0.9633,2.6,3.4
316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,05,MED,0.6821,1.8,2.2
317,CONCOMITANT LEFT ATRIAL APPENDAGE CLOSURE AND CARDIAC ABLATION,CONCOMITANT LEFT ATRIAL APPENDAGE CLOSURE AND CARDIAC ABLATION,True,active,2025-10-01T00:00:00Z,05,SURG,6.6865,5.1,7.1
318,PERCUTANEOUS CORONARY ATHERECTOMY WITHOUT INTRALUMINAL DEVICE,PERCUTANEOUS CORONARY ATHERECTOMY WITHOUT INTRALUMINAL DEVICE,True,active,2025-10-01T00:00:00Z,05,SURG,2.4222,2.7,3.7
319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,05,SURG,4.4629,7.4,10.2
320,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITHOUT MCC,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITHOUT MCC,True,active,2025-10-01T00:00:00Z,05,SURG,2.4053,2.1,3.0
321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ A,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/INTRALUMINAL DEVICES,True,active,2025-10-01T00:00:00Z,05,SURG,2.7208,3.7,4.9
322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,True,active,2025-10-01T00:00:00Z,05,SURG,1.7630,2.0,2.3
323,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITH MCC,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITH MCC,True,active,2025-10-01T00:00:00Z,05,SURG,4.3274,4.5,6.1
324,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC,True,active,2025-10-01T00:00:00Z,05,SURG,3.1510,2.3,2.9
325,CORONARY INTRAVASCULAR LITHOTRIPSY WITHOUT INTRALUMINAL DEVICE,CORONARY INTRAVASCULAR LITHOTRIPSY WITHOUT INTRALUMINAL DEVICE,True,active,2025-10-01T00:00:00Z,05,SURG,3.2104,2.8,3.8
326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC","STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",True,active,2025-10-01T00:00:00Z,06,SURG,4.9874,8.9,12.3
327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC","STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",True,active,2025-10-01T00:00:00Z,06,SURG,2.4442,3.9,5.4
328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC","STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",True,active,2025-10-01T00:00:00Z,06,SURG,1.6023,2.0,2.5
329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,4.5965,9.4,12.2
330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,2.3972,4.8,6.1
331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.6829,2.7,3.2
332,RECTAL RESECTION WITH MCC,RECTAL RESECTION WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,3.6207,6.4,8.9
333,RECTAL RESECTION WITH CC,RECTAL RESECTION WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,2.3422,3.5,4.5
334,RECTAL RESECTION WITHOUT CC/MCC,RECTAL RESECTION WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.6379,2.2,2.6
335,PERITONEAL ADHESIOLYSIS WITH MCC,PERITONEAL ADHESIOLYSIS WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,3.5709,8.6,10.7
336,PERITONEAL ADHESIOLYSIS WITH CC,PERITONEAL ADHESIOLYSIS WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,2.1087,5.1,6.4
337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.5350,3.0,3.8
344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,2.5828,6.9,9.2
345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,1.5047,4.0,5.2
346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.1862,2.6,3.1
347,ANAL AND STOMAL PROCEDURES WITH MCC,ANAL AND STOMAL PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,2.2956,5.5,7.3
348,ANAL AND STOMAL PROCEDURES WITH CC,ANAL AND STOMAL PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,1.3088,3.1,4.0
349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,0.8706,1.7,2.0
350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,2.4919,4.8,6.4
351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,1.5245,2.9,3.6
352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.1678,1.9,2.2
353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,2.9020,5.7,7.7
354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,1.6824,3.1,4.0
355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.3450,1.8,2.2
356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,4.3928,7.6,10.2
357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,2.3255,4.4,5.7
358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.3979,2.5,3.2
359,PERCUTANEOUS CORONARY ATHERECTOMY WITH INTRALUMINAL DEVICE WITH MCC,PERCUTANEOUS CORONARY ATHERECTOMY WITH INTRALUMINAL DEVICE WITH MCC,True,active,2025-10-01T00:00:00Z,05,SURG,3.4386,3.8,5.3
360,PERCUTANEOUS CORONARY ATHERECTOMY WITH INTRALUMINAL DEVICE WITHOUT MCC,PERCUTANEOUS CORONARY ATHERECTOMY WITH INTRALUMINAL DEVICE WITHOUT MCC,True,active,2025-10-01T00:00:00Z,05,SURG,2.4143,2.2,2.6
368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,MAJOR ESOPHAGEAL DISORDERS WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.5919,4.0,5.3
369,MAJOR ESOPHAGEAL DISORDERS WITH CC,MAJOR ESOPHAGEAL DISORDERS WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,1.0002,2.9,3.5
370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.7008,2.1,2.6
371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.7731,5.2,6.9
372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,1.0210,3.6,4.4
373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.7274,2.7,3.3
374,DIGESTIVE MALIGNANCY WITH MCC,DIGESTIVE MALIGNANCY WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,2.1387,5.5,7.6
375,DIGESTIVE MALIGNANCY WITH CC,DIGESTIVE MALIGNANCY WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,1.2096,3.5,4.5
376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.9243,2.3,3.0
377,GASTROINTESTINAL HEMORRHAGE WITH MCC,GASTROINTESTINAL HEMORRHAGE WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.8280,4.5,5.8
378,GASTROINTESTINAL HEMORRHAGE WITH CC,GASTROINTESTINAL HEMORRHAGE WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,0.9807,2.9,3.5
379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.6304,2.0,2.4
380,COMPLICATED PEPTIC ULCER WITH MCC,COMPLICATED PEPTIC ULCER WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.9622,5.1,6.7
381,COMPLICATED PEPTIC ULCER WITH CC,COMPLICATED PEPTIC ULCER WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,1.0835,3.1,3.8
382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.8006,2.4,2.9
383,UNCOMPLICATED PEPTIC ULCER WITH MCC,UNCOMPLICATED PEPTIC ULCER WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.3807,3.9,5.1
384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.8548,2.4,3.0
385,INFLAMMATORY BOWEL DISEASE WITH MCC,INFLAMMATORY BOWEL DISEASE WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.5823,4.8,6.5
386,INFLAMMATORY BOWEL DISEASE WITH CC,INFLAMMATORY BOWEL DISEASE WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,0.9763,3.3,4.2
387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.6813,2.5,3.1
388,GASTROINTESTINAL OBSTRUCTION WITH MCC,GASTROINTESTINAL OBSTRUCTION WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.4768,4.5,6.0
389,GASTROINTESTINAL OBSTRUCTION WITH CC,GASTROINTESTINAL OBSTRUCTION WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,0.7898,2.9,3.6
390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.5440,2.2,2.6
391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC","ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",True,active,2025-10-01T00:00:00Z,06,MED,1.2683,3.8,5.1
392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC","ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",True,active,2025-10-01T00:00:00Z,06,MED,0.7796,2.5,3.2
393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,True,active,2025-10-01T00:00:00Z,06,MED,1.5993,4.2,5.9
394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,True,active,2025-10-01T00:00:00Z,06,MED,0.9357,2.9,3.7
395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,MED,0.6490,2.0,2.5
397,APPENDIX PROCEDURES WITH MCC,APPENDIX PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,06,SURG,2.3949,4.8,6.5
398,APPENDIX PROCEDURES WITH CC,APPENDIX PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,06,SURG,1.5136,2.9,3.8
399,APPENDIX PROCEDURES WITHOUT CC/MCC,APPENDIX PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,06,SURG,1.1447,1.8,2.2
402,SINGLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL,SINGLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL,True,active,2025-10-01T00:00:00Z,08,SURG,4.0205,2.4,2.9
405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC","PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",True,active,2025-10-01T00:00:00Z,07,SURG,5.4705,8.4,11.8
406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC","PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",True,active,2025-10-01T00:00:00Z,07,SURG,2.9002,4.7,5.9
407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC","PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",True,active,2025-10-01T00:00:00Z,07,SURG,2.2196,3.2,3.9
408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,True,active,2025-10-01T00:00:00Z,07,SURG,3.5656,7.8,10.4
409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,True,active,2025-10-01T00:00:00Z,07,SURG,2.1773,4.3,5.4
410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,SURG,1.5877,2.9,3.5
411,CHOLECYSTECTOMY WITH C.D.E. WITH MCC,CHOLECYSTECTOMY WITH C.D.E. WITH MCC,True,active,2025-10-01T00:00:00Z,07,SURG,3.3033,5.9,8.3
412,CHOLECYSTECTOMY WITH C.D.E. WITH CC,CHOLECYSTECTOMY WITH C.D.E. WITH CC,True,active,2025-10-01T00:00:00Z,07,SURG,2.1025,3.8,4.5
413,CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC,CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,SURG,1.6605,2.7,3.3
414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,True,active,2025-10-01T00:00:00Z,07,SURG,3.5626,7.3,9.4
415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,True,active,2025-10-01T00:00:00Z,07,SURG,2.0667,4.6,5.6
416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,SURG,1.3633,2.8,3.3
417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,True,active,2025-10-01T00:00:00Z,07,SURG,2.3864,4.7,6.1
418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,True,active,2025-10-01T00:00:00Z,07,SURG,1.6916,3.2,3.9
419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,SURG,1.3658,2.2,2.6
420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,07,SURG,3.4071,6.9,9.5
421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,07,SURG,1.7375,3.4,4.5
422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,SURG,1.3995,2.3,2.9
423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,07,SURG,4.1530,8.1,11.3
424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,07,SURG,2.1879,4.5,5.9
425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,SURG,1.5003,2.6,3.2
426,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WIT,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WITH MCC OR CUSTOM-MADE ANATOMICALLY DESIGNED INTERBODY FUSION DEVICE,True,active,2025-10-01T00:00:00Z,08,SURG,11.0212,7.3,9.2
427,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WIT,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,7.2186,4.0,4.8
428,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WIT,MULTIPLE LEVEL COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION EXCEPT CERVICAL WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,5.6220,2.6,3.0
429,COMBINED ANTERIOR AND POSTERIOR CERVICAL SPINAL FUSION WITH MCC,COMBINED ANTERIOR AND POSTERIOR CERVICAL SPINAL FUSION WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,9.0096,9.6,12.3
430,COMBINED ANTERIOR AND POSTERIOR CERVICAL SPINAL FUSION WITHOUT MCC,COMBINED ANTERIOR AND POSTERIOR CERVICAL SPINAL FUSION WITHOUT MCC,True,active,2025-10-01T00:00:00Z,08,SURG,5.7671,3.6,4.6
432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,True,active,2025-10-01T00:00:00Z,07,MED,1.9682,4.9,6.7
433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,True,active,2025-10-01T00:00:00Z,07,MED,1.0562,3.3,4.2
434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,MED,0.7125,2.3,3.0
435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,True,active,2025-10-01T00:00:00Z,07,MED,1.8367,4.8,6.3
436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,True,active,2025-10-01T00:00:00Z,07,MED,1.1311,3.3,4.3
437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,MED,0.8533,2.4,2.9
438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,True,active,2025-10-01T00:00:00Z,07,MED,1.6302,4.6,6.3
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,True,active,2025-10-01T00:00:00Z,07,MED,0.8412,2.9,3.6
440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,MED,0.6214,2.2,2.7
441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC","DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",True,active,2025-10-01T00:00:00Z,07,MED,1.7947,4.6,6.3
442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC","DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",True,active,2025-10-01T00:00:00Z,07,MED,0.9653,3.2,4.0
443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT C","DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",True,active,2025-10-01T00:00:00Z,07,MED,0.6997,2.4,2.9
444,DISORDERS OF THE BILIARY TRACT WITH MCC,DISORDERS OF THE BILIARY TRACT WITH MCC,True,active,2025-10-01T00:00:00Z,07,MED,1.6709,4.3,5.7
445,DISORDERS OF THE BILIARY TRACT WITH CC,DISORDERS OF THE BILIARY TRACT WITH CC,True,active,2025-10-01T00:00:00Z,07,MED,1.0944,3.0,3.7
446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,07,MED,0.8273,2.1,2.5
447,MULTIPLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITH MCC OR CUSTOM-MADE ANATOMICALL,MULTIPLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITH MCC OR CUSTOM-MADE ANATOMICALLY DESIGNED INTERBODY FUSION DEVICE,True,active,2025-10-01T00:00:00Z,08,SURG,6.6816,7.8,9.7
448,MULTIPLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,MULTIPLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,True,active,2025-10-01T00:00:00Z,08,SURG,4.2408,3.3,4.1
450,SINGLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITH MCC OR CUSTOM-MADE ANATOMICALLY ,SINGLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITH MCC OR CUSTOM-MADE ANATOMICALLY DESIGNED INTERBODY FUSION DEVICE,True,active,2025-10-01T00:00:00Z,08,SURG,5.3296,6.3,8.1
